ccclastupdated,application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/15/2023,COMPLETE,MR281550,4bros Inc,Holyoke,1040.0,,,630 Beaulieu Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.617036 42.1921979),630 Beaulieu Street,,Holyoke,MA,1040,82-2287373,MRN281550,Tue Sep 15 2020 09:40:56 GMT-0400 (Eastern Daylight Time),Wed Sep 11 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 26 2021 16:05:51 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jun 05 2018 09:34:39 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 10:56:12 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:10:20 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.192198,-72.617037,,4bros Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284213,"Sugarloaf Maynard, LLC",Maynard,1754.0,,,25 Nason Street,,Maynard,MA,1754,POINT (-71.275566 42.459085),POINT (-71.453181 42.4327469),16 Holden Road,,Belmont,MA,2478,86-2146564,MRN284213,Sun Jan 15 2023 13:49:27 GMT-0500 (Eastern Standard Time),Wed Mar 30 2022 14:52:04 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 10:26:44 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Mon Apr 12 2021 14:54:40 GMT-0400 (Eastern Daylight Time),Fri Jan 27 2023 16:11:02 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:16:46 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1754.0,Maynard,Middlesex,42.459085,-71.275566,Central MA,11/27/2023,,MA,42.432747,-71.453181,,"Sugarloaf Maynard, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,4/8/2022,COMPLETE,MR281626,Home Grown 617 LLC,Cambridge,2139.0,,,"580 Massachusetts Ave Cambridge, MA",,Cambridge,MA,2139,POINT (-71.275566 42.459085),POINT (-71.102801 42.3646749),"580 Massachusetts Ave Cambridge, MA",,Cambridge,MA,2139,84-3236808,MRN281626,Wed Feb 10 2021 14:13:56 GMT-0500 (Eastern Standard Time),Tue Jan 12 2021 13:06:04 GMT-0500 (Eastern Standard Time),Mon May 03 2021 18:39:41 GMT-0400 (Eastern Daylight Time),True,yes,EE201972,APPROVED,EE201972,EEA201972,,,,Not a DBE,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 20 2018 21:42:40 GMT-0400 (Eastern Daylight Time),Thu Feb 11 2021 13:42:45 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:53:45 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2139.0,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,11/27/2023,,MA,42.364675,-71.102802,SE303793,Home Grown 617 LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/12/2021,COMPLETE,MR281867,HAMPSHIRE HEMP LLC,Northampton,1060.0,,,371 DAMON ROAD,,NORTHAMPTON,MA,1060,POINT (-72.62073 42.322256),POINT (-72.621504 42.3340340),28 APPLETON ST,,HOLYOKE,MA,1040,83-1339372,MRN281867,Sat Nov 16 2019 19:13:23 GMT-0500 (Eastern Standard Time),Fri Nov 16 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 12:34:15 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 08:59:58 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:36:07 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 09 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,11/27/2023,,MA,42.334034,-72.621505,,HAMPSHIRE HEMP LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/5/2021,COMPLETE,MR281811,Mellow Felllows LLC,Haverhill,1830.0,,,330 Amesbury Road,,Haverhill,MA,1832,POINT (-70.970827 42.635475),POINT (-71.053364 42.8021379),P.O.. Box 1115,,Amesbury,MA,1831,83-3104809,MRN281811,Mon Apr 20 2020 10:28:50 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 17 2018 08:23:19 GMT-0400 (Eastern Daylight Time),Fri Jul 17 2020 07:33:19 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:32:17 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1830.0,Haverhill,Essex,42.635475,-70.970827,Northeast,11/27/2023,,MA,42.802138,-71.053364,,Mellow Felllows LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284186,"Cypress Tree Management Fenway, Inc.",Boston,2215.0,,,419 Boylston Street,300,Boston,MA,2116,POINT (-71.073493 42.334948),POINT (-71.088710 42.3468030),419 Boylston Street,300,Boston,MA,2116,83-3754125,MRN284186,Mon Apr 19 2021 12:31:23 GMT-0400 (Eastern Daylight Time),Thu Apr 01 2021 12:42:03 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Tue Mar 23 2021 15:52:43 GMT-0400 (Eastern Daylight Time),Fri Apr 30 2021 08:55:55 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:51:40 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2215.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,11/27/2023,,MA,42.346803,-71.08871,,"Cypress Tree Management Fenway, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284710,Green Adventure LLC,Palmer,1069.0,,,1240 Park Street,,Palmer,MA,1069,POINT (-72.571312 42.12756),POINT (-72.314713 42.1519720),14 West Street,,Ware,MA,1082,87-2823276,MRN284710,Thu Feb 09 2023 12:21:52 GMT-0500 (Eastern Standard Time),Wed Nov 23 2022 16:42:32 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Wed Jun 29 2022 17:12:40 GMT-0400 (Eastern Daylight Time),Fri Feb 10 2023 09:34:06 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:39:55 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Apr 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1069.0,Palmer,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.151972,-72.314714,,Green Adventure LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MR283234,"Green Choice Dispensaries, LLC",Blackstone,1504.0,,,114 Main Street,,Blackstone,MA,1504,POINT (-71.840209 42.329642),POINT (-71.537413 42.0189969),247 Old North Street,,Kingston,RI,2881,99-0101222,MRN283234,Mon Dec 20 2021 15:47:14 GMT-0500 (Eastern Standard Time),Mon Oct 25 2021 11:32:21 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 12:12:29 GMT-0500 (Eastern Standard Time),Thu Dec 23 2021 13:29:09 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:54:35 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1504.0,Blackstone,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,42.018997,-71.537413,,"Green Choice Dispensaries, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/29/2021,COMPLETE,MR281363,Mass Wellspring LLC,Maynard,1754.0,,,18 Powdermill Rd,,Acton,MA,1720,POINT (-71.275566 42.459085),POINT (-71.454108 42.4323679),18 Powdermill Rd,,Acton,MA,1720,47-4345859,MRN281363,Fri Jun 12 2020 14:01:10 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201837,RP201837,Not a DBE,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 01 2018 15:31:58 GMT-0400 (Eastern Daylight Time),Mon Jun 29 2020 10:08:27 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:17:30 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1754.0,Maynard,Middlesex,42.459085,-71.275566,Central MA,11/27/2023,,MA,42.432368,-71.454108,,Mass Wellspring LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,12/9/2020,COMPLETE,MR281844,CTDW LLC,Salem,1970.0,,,11 Larchmont Street,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.893878 42.5187469),11 Larchmont Street,,Salem,MA,1970,83-1824620,MRN281844,Mon Oct 07 2019 11:02:02 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Aug 29 2018 13:53:08 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:31:08 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,11/27/2023,,MA,42.518747,-70.893879,,CTDW LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284806,"Hoop City Ventures, LLC",Monson,1057.0,,,399 Boston Road West,,Monson,MA,1057,POINT (-72.571312 42.12756),POINT (-72.370767 42.1539110),99 SOUTH MAIN STREET,,FALL RIVER,MA,2721,86-1708812,MRN284806,Wed May 10 2023 16:57:47 GMT-0400 (Eastern Daylight Time),Tue Apr 04 2023 13:03:08 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Thu Nov 03 2022 16:24:47 GMT-0400 (Eastern Daylight Time),Fri May 19 2023 15:01:59 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:36:57 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1057.0,Monson,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.153911,-72.370768,,"Hoop City Ventures, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282587,Tree Market Lynn LLC,Lynn,1904.0,,,One International Place,Suite 3700,Boston,MA,2110,POINT (-70.970827 42.635475),POINT (-70.956937 42.47683),10 Fiddler Crab Lane,,Mashpee,MA,2649,85-2252539,MRN282587,Fri Sep 11 2020 12:31:20 GMT-0400 (Eastern Daylight Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 20 2020 16:31:56 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,,Mon Apr 08 2019 14:19:59 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 10:33:29 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:26:37 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 20 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1904.0,Lynn,Essex,42.635475,-70.970827,Northeast,11/27/2023,,MA,42.47683,-70.956938,,Tree Market Lynn LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/3/2022,COMPLETE,MR283066,Fresh Fields Lowell LLC,Lowell,1852.0,,,"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,POINT (-71.275566 42.459085),POINT (-71.303886 42.6632219),"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,83-4635997,MRN283066,Thu Jul 16 2020 08:56:42 GMT-0400 (Eastern Daylight Time),Mon Mar 16 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 15:45:40 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Oct 21 2019 10:16:07 GMT-0400 (Eastern Daylight Time),Fri Jul 24 2020 07:57:16 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:08:00 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1852.0,Lowell,Middlesex,42.459085,-71.275566,Northeast,11/27/2023,,MA,42.663222,-71.303886,,Fresh Fields Lowell LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/29/2020,COMPLETE,MR282033,"Temescal Wellness of Massachusetts, LLC",Framingham,1701.0,,,665 Cochituate Road,Suite 1B,Worcester,MA,1701,POINT (-71.275566 42.459085),POINT (-71.385261 42.3071770),665 Cochituate Rd,Second Floor,Framingham,MA,1701,83-2756477,MRN282033,Mon Nov 18 2019 11:15:50 GMT-0500 (Eastern Standard Time),Wed Jun 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 20:22:03 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201850,RPA201850,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 08 2018 09:33:34 GMT-0500 (Eastern Standard Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:30:15 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,11/27/2023,Suite 1B,MA,42.307177,-71.385262,,"Temescal Wellness of Massachusetts, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/11/2021,COMPLETE,MR282256,Green Stratus Corp,Brockton,2301.0,,,15 Saw Mill Pond,,Canton,MA,2021,POINT (-70.818958 41.978877),POINT (-71.065623 42.0984410),15 Saw Mill Pond,,Canton,MA,2021,82-4944964,MRN282256,Fri Jan 31 2020 12:24:17 GMT-0500 (Eastern Standard Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jan 05 2019 17:25:52 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 14:19:09 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,11/27/2023,,MA,42.098441,-71.065623,,Green Stratus Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282868,Shine Diamond LLC,Whately,1373.0,,,85 State Rd,,Whately,MA,1373,POINT (-72.573941 42.587072),POINT (-72.622354 42.4268160),85 State Rd,,Whately,MA,1373,81-3617795,MRN282868,Tue Aug 04 2020 11:46:56 GMT-0400 (Eastern Daylight Time),Wed Jan 29 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 10 2020 13:44:26 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Woman-Owned Business,,,,Tue Jul 16 2019 19:27:18 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 10:36:31 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:36:05 GMT-0400 (Eastern Daylight Time),Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jul 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1373.0,South Deerfield,Franklin,42.587072,-72.573941,,11/27/2023,,MA,42.426816,-72.622354,,Shine Diamond LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,6/28/2023,COMPLETE,MR284602,High Street Cannabis Group LLC,Boston,2110.0,,,200 High Street,,Boston,MA,2109,POINT (-71.073493 42.334948),POINT (-71.051990 42.3567749),323 Maple Street,,Lynn,MA,1904,87-1030882,MRN284602,Thu May 05 2022 18:34:16 GMT-0400 (Eastern Daylight Time),Tue Mar 29 2022 08:57:30 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 02 2022 13:21:04 GMT-0500 (Eastern Standard Time),Fri May 27 2022 06:55:21 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 11:49:32 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2110.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,11/27/2023,,MA,42.356775,-71.05199,SE305529,High Street Cannabis Group LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281700,"Not Grampa's Tobacco, Inc.",Winchendon,1475.0,,,703 School St,,Winchendon,MA,1475,POINT (-71.840209 42.329642),POINT (-72.077642 42.7139609),703 School St,,Winchendon,MA,1475,82-5447356,MRN281700,Mon May 03 2021 15:27:54 GMT-0400 (Eastern Daylight Time),Thu Nov 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Wed Jul 11 2018 14:13:47 GMT-0400 (Eastern Daylight Time),Fri May 07 2021 11:33:45 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:38:44 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 09 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1475.0,Winchendon,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,42.713961,-72.077643,,"Not Grampa's Tobacco, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283413,"Lovewell Provisions, LLC",Hubbardston,1452.0,,,56 Gardner rd.,Suite A,Hubbardston,MA,1452,POINT (-71.840209 42.329642),POINT (-72.011972 42.4901899),2 Pine St,,Bedford,MA,1730,85-0630551,MRN283413,Mon Dec 14 2020 23:29:48 GMT-0500 (Eastern Standard Time),Mon Jul 13 2020 16:31:15 GMT-0400 (Eastern Daylight Time),,True,yes,SE303555,,,,,,,Not a DBE,,,,Wed Apr 01 2020 01:56:16 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:11:28 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:58:47 GMT-0500 (Eastern Standard Time),,,,,1452.0,Hubbardston,Worcester,42.329642,-71.840209,Central MA,11/27/2023,Suite A,MA,42.49019,-72.011972,SE303555,"Lovewell Provisions, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284846,The Stories Company Whitman LLC,Whitman,2382.0,,,109 Raffaele Drive,,Waltham,MA,2452,POINT (-70.818958 41.978877),POINT (-70.946889 42.081702),109 Raffaele Drive,,Waltham,MA,2452,92-2000543,MRN284846,Tue Aug 01 2023 15:22:02 GMT-0400 (Eastern Daylight Time),Fri Jul 07 2023 09:59:15 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business,,,,Wed Jan 04 2023 11:38:52 GMT-0500 (Eastern Standard Time),Fri Aug 04 2023 09:13:01 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 13:14:46 GMT-0500 (Eastern Standard Time),,,1500.0,,2382.0,Whitman,Plymouth,41.978877,-70.818958,Southeast and Cape,11/27/2023,,MA,42.081702,-70.94689,,The Stories Company Whitman LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,3/17/2023,COMPLETE,MR282958,GTE Taunton LLC,Taunton,2780.0,,,120 Bergeron Way,,Stoughton,MA,2072,POINT (-71.102131 41.778329),POINT (-71.089963 41.925888),120 Bergeron Way,,Stoughton,MA,2072,37-1940237,MRN282958,Mon Jun 29 2020 14:24:59 GMT-0400 (Eastern Daylight Time),Tue Feb 11 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 04 2022 14:09:45 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Minority-Owned Business,,,Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Aug 28 2019 12:28:11 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:36:22 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:00:34 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,41.925888,-71.089964,,GTE Taunton LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
