application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282151,"Winchendon Grows, LLC",Winchendon,MA,1475.0,42.661612,-72.047876,12 Mount Vernon Street,#47,Melrose,MA,2176.0,POINT (-71.840209 42.329642),POINT (-72.047876 42.6616119),12 Mount Vernon Street,#47,Melrose,MA,2176.0,87-1275849,MPN282151,Thu Jan 20 2022 13:01:36 GMT-0500 (Eastern Standard Time),Tue Jan 11 2022 13:24:41 GMT-0500 (Eastern Standard Time),Wed May 10 2023 16:09:00 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Mon Nov 22 2021 15:45:12 GMT-0500 (Eastern Standard Time),Mon Feb 07 2022 14:28:30 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:13:04 GMT-0400 (Eastern Daylight Time),Wed May 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,Worcester County,1500.0,10000.0,1475.0,Winchendon,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"Winchendon Grows, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5840,Lucky Green Ladies LLC,,,,,,820 Pulaski Blvd,,Bellingham,MA,2019.0,,,820 Pulaski Blvd,,Bellingham,MA,2019.0,85-2986516,PMDA5840,Tue Aug 17 2021 07:54:20 GMT-0400 (Eastern Daylight Time),Thu Aug 05 2021 16:03:36 GMT-0400 (Eastern Daylight Time),,True,,SE303977,,,,,,,Woman-Owned Business,,,,Sun May 30 2021 15:22:23 GMT-0400 (Eastern Daylight Time),Fri Aug 27 2021 11:01:15 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 11:01:27 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,Lucky Green Ladies LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281828,BVO LLC,Oxford,MA,1537.0,42.16089,-71.898044,4 Pioneer Drive,,Oxford,MA,1537.0,POINT (-71.840209 42.329642),POINT (-71.898043 42.1608900),782 Parker Street,,East Longmeadow,MA,1028.0,83-2996684,MCN281828,Mon Aug 02 2021 17:25:17 GMT-0400 (Eastern Daylight Time),Tue Jun 08 2021 12:39:43 GMT-0400 (Eastern Daylight Time),Wed Dec 01 2021 12:03:51 GMT-0500 (Eastern Standard Time),True,yes,SE303886,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sun Dec 02 2018 07:51:26 GMT-0500 (Eastern Standard Time),Fri Aug 13 2021 11:15:06 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:34:50 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Mar 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),4 Pioneer Dr,,Worcester County,400.0,1250.0,1537.0,North Oxford,Worcester,42.329642,-71.840209,,9/5/2023,BVO LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283074,"Silver Therapeutics, Inc.",Boston,MA,2121.0,42.28318,-71.114194,82 Wendell Ave,Suite 100,Pittsfield,MA,1201.0,POINT (-71.073493 42.334948),POINT (-71.114193 42.2831800),89 Court Street,,Saratoga Springs,NY,12866.0,82-1894711,MRN283074,Tue May 05 2020 12:08:33 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Oct 09 2020 12:42:06 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201854,RPA201854,Not a DBE,,,,Wed Oct 23 2019 13:01:12 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 09:48:41 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:46:31 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),721 American Legion Hwy,,Suffolk County,1500.0,10000.0,2121.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"Silver Therapeutics, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/1/2021,COMPLETE,MR283231,Caregiver-Patient Connection LLC/d.b.a. Local Roots,Sturbridge,MA,1566.0,42.111219,-72.088797,365 Main St,,Sturbridge,MA,1566.0,POINT (-71.840209 42.329642),POINT (-72.088797 42.1112189),"910 Boston Post Rd., Ste. #310",,Marlborough,MA,1752.0,83-3954417,MRN283231,Tue Jul 21 2020 13:30:03 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 10:41:44 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201819,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 13 2020 12:49:49 GMT-0500 (Eastern Standard Time),Fri Jul 24 2020 08:56:50 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 12:50:33 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),365 Main St,,Worcester County,1500.0,10000.0,1566.0,Sturbridge,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Caregiver-Patient Connection LLC/d.b.a. Local Roots,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Microbusiness,Expedited Review - License Type,Expedited,License Type,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MB281346,Magic Dragon LLC,Worcester,MA,1603.0,42.24124,-71.831032,61 Fremont St,,Worcester,MA,1603.0,POINT (-71.840209 42.329642),POINT (-71.831031 42.2412399),5 Fan Pier Blvd,Unit 1001,Boston,MA,2210.0,83-4248176,MBN281346,Mon Jan 06 2020 08:52:43 GMT-0500 (Eastern Standard Time),Wed Oct 09 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,,Sat Apr 28 2018 05:57:01 GMT-0400 (Eastern Daylight Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:21:51 GMT-0500 (Eastern Standard Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),41 Fremont St,,Worcester County,300.0,5625.0,1603.0,Worcester,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Magic Dragon LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281971,"Wellness Connection of MA, Inc",Revere,MA,2151.0,42.403165,-71.00738,44 Railroad Street,,Revere,MA,2151.0,POINT (-71.073493 42.334948),POINT (-71.007379 42.4031650),44 Railroad Street,,Revere,MA,2151.0,47-4380834,MRN281971,Mon Oct 26 2020 22:28:56 GMT-0400 (Eastern Daylight Time),Wed Oct 21 2020 14:10:03 GMT-0400 (Eastern Daylight Time),Wed Jan 20 2021 12:18:43 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201942,RP201942,Not a DBE,,,,Mon Oct 15 2018 17:43:48 GMT-0400 (Eastern Daylight Time),Thu Oct 29 2020 11:45:05 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:51:16 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),44 Railroad St,,Suffolk County,1500.0,10000.0,2151.0,Revere,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"Wellness Connection of MA, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,1/16/2019,COMPLETE,MC281319,"Northeast Alternatives, Inc.",Fall River,MA,2721.0,41.665495,-71.156976,999 William S. Canning Blvd.,,Fall River,MA,2721.0,POINT (-71.102131 41.778329),POINT (-71.156976 41.665495),999 William S. Canning Blvd.,,Fall River,MA,2721.0,82-0744804,MCN281319,Fri Jul 13 2018 10:07:40 GMT-0400 (Eastern Daylight Time),Mon May 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 21 2018 10:56:30 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201952,RPA201952,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu Dec 13 2018 03:00:00 GMT-0500 (Eastern Standard Time),Sun Apr 29 2018 20:43:35 GMT-0400 (Eastern Daylight Time),Thu Jul 19 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 14:30:15 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),999 William S Canning Blvd,,Bristol County,500.0,1250.0,2721.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Northeast Alternatives, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281517,"Beacon Compassion, Inc",Attleboro,MA,2703.0,41.919957,-71.319582,900 Washington Street,Ste A,Norwood,MA,2062.0,POINT (-71.102131 41.778329),POINT (-71.319581 41.9199569),900 Washington Street,Ste A,Norwood,MA,2062.0,83-2057586,MPN281517,Wed Nov 28 2018 13:48:41 GMT-0500 (Eastern Standard Time),Tue Nov 06 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 25 2019 10:18:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201902,RPA201902,Not a DBE,,,,Thu Oct 18 2018 15:32:59 GMT-0400 (Eastern Daylight Time),Mon Dec 10 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Feb 21 2019 16:07:37 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),30 Franklin R Mckay Rd,,Bristol County,300.0,5000.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Beacon Compassion, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282039,"LMCC, LLC",Taunton,MA,2780.0,41.896308,-71.085898,30 Sherwood Drive,,Taunton,MA,2780.0,POINT (-71.102131 41.778329),POINT (-71.085898 41.8963079),16 Holden Road,,Belmont,MA,2478.0,84-1976891,MPN282039,Tue Jan 18 2022 13:27:08 GMT-0500 (Eastern Standard Time),Tue Apr 20 2021 14:14:10 GMT-0400 (Eastern Daylight Time),Thu Feb 02 2023 11:52:52 GMT-0500 (Eastern Standard Time),True,yes,SE304245,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Mon Feb 22 2021 11:56:32 GMT-0500 (Eastern Standard Time),Fri Jan 21 2022 07:34:41 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:49:25 GMT-0400 (Eastern Daylight Time),Thu Feb 02 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 02 2024 03:00:00 GMT-0500 (Eastern Standard Time),30 Sherwood Dr,,Bristol County,,5000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"LMCC, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103400,Speedy Cannabis LLC,,,,,,339 River Street,,Fitchburg,MA,1420.0,,,339 River Street,,Fitchburg,MA,1420.0,87-3130552,PDOA103400,Tue Nov 29 2022 13:31:47 GMT-0500 (Eastern Standard Time),Thu Nov 17 2022 11:20:37 GMT-0500 (Eastern Standard Time),,True,,SE305212,,,,,,,Not a DBE,,,,Wed Dec 30 2020 11:44:40 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:19 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:37 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 12 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,8/14/2023,Speedy Cannabis LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281725,"BWell Holdings, Inc",Provincetown,MA,2657.0,42.050932,-70.194397,45 Court Street,,Provincetown,MA,2657.0,POINT (-70.301811 41.698999),POINT (-70.194396 42.0509320),220 Commercial St,Unit 2,Provincetown,MA,2657.0,83-4427456,MPN281725,Thu Sep 24 2020 11:39:25 GMT-0400 (Eastern Daylight Time),Thu Jan 02 2020 00:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 02 2020 15:40:40 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Veteran-Owned Business | Woman-Owned Business",,,,Thu Jul 11 2019 10:35:42 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 07:47:18 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:15:05 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),45 Court St,,Barnstable County,1500.0,10000.0,2657.0,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,"BWell Holdings, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281618,Emerald City Growers Incorporated,Clinton,MA,1510.0,42.426787,-71.68736,843 Main Street,,Clinton,MA,1510.0,POINT (-71.840209 42.329642),POINT (-71.687359 42.4267869),25 Juniper Street,,Billerica,MA,1862.0,83-2215618,MCN281618,Fri Aug 07 2020 15:27:08 GMT-0400 (Eastern Daylight Time),Fri Mar 20 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Woman-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Jul 23 2018 10:08:55 GMT-0400 (Eastern Daylight Time),Fri Aug 14 2020 07:27:17 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:20:03 GMT-0500 (Eastern Standard Time),Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 30 2022 03:00:00 GMT-0500 (Eastern Standard Time),843 Main St,,Worcester County,400.0,2500.0,1510.0,Clinton,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Emerald City Growers Incorporated,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/31/2022,COMPLETE,MR283720,"Apical, Inc.",Northampton,MA,1060.0,42.324779,-72.633415,431 Westminster Street,,Westminster,MA,1420.0,POINT (-72.62073 42.322256),POINT (-72.633414 42.3247789),2611 Woodruff Road,Suite A,Spokane Valley,WA,99206.0,82-5135092,MRN283720,Tue Aug 31 2021 12:51:08 GMT-0400 (Eastern Daylight Time),Wed Nov 18 2020 14:16:59 GMT-0500 (Eastern Standard Time),Thu Dec 09 2021 16:34:19 GMT-0500 (Eastern Standard Time),True,no,,,,,APPROVED,RP201884,RP201884,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Aug 02 2020 15:10:11 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 10:06:10 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:33:24 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),144 King St,,Hampshire County,1500.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,9/5/2023,"Apical, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/21/2022,COMPLETE,MR282634,"Misty Mountain Shop, LLC",Malden,MA,2148.0,42.416204,-71.076266,161 Boston Road,,Chelmsford,MA,1824.0,POINT (-71.275566 42.459085),POINT (-71.076266 42.416204),161 Boston Rd,,Chelmsford,MA,1824.0,83-4544652,MRN282634,Wed May 12 2021 19:03:59 GMT-0400 (Eastern Daylight Time),Thu Apr 22 2021 11:03:11 GMT-0400 (Eastern Daylight Time),Sun Sep 26 2021 16:30:11 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 23 2019 21:51:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 09:25:48 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 12:31:08 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Sep 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),323 Commercial St,,Middlesex County,1500.0,10000.0,2148.0,Malden,Middlesex,42.459085,-71.275566,Northeast,9/5/2023,"Misty Mountain Shop, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281831,"Legal Greens, LLC",Brockton,MA,2301.0,42.085896,-71.022535,93 Pleasant St,,Brockton,MA,2301.0,POINT (-70.818958 41.978877),POINT (-71.022535 42.0858959),71 Legion Pkwy,suite 25,Brockton,MA,2301.0,83-0741086,MPN281831,Thu Oct 14 2021 13:16:31 GMT-0400 (Eastern Daylight Time),Wed Feb 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,EEA202396,,,,Woman-Owned Business | Minority-Owned Business,,,,Fri Jan 24 2020 09:16:37 GMT-0500 (Eastern Standard Time),Fri Oct 15 2021 14:46:26 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:41:34 GMT-0500 (Eastern Standard Time),,,93 Pleasant St,,Plymouth County,1500.0,,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,"Legal Greens, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103189,The Magi Tree,,,,,,24 Irwin St,,Stoughton,MA,2072.0,,,24 Irwin St,,Stoughton,MA,2072.0,85-2583615,PDOA103189,Mon Oct 19 2020 14:15:04 GMT-0400 (Eastern Daylight Time),Thu Sep 24 2020 09:25:27 GMT-0400 (Eastern Daylight Time),,True,,SE303730,,,,,,,Minority-Owned Business,,,,Mon Aug 17 2020 22:25:38 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 16:01:42 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 10:10:15 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 26 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,The Magi Tree,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,4/29/2019,COMPLETE,MP281410,"Good Chemistry of Massachusetts, Inc.",Bellingham,MA,2019.0,42.084663,-71.494814,20 Williams Way,,Bellingham,MA,2019.0,POINT (-71.15444 42.199156),POINT (-71.494814 42.0846629),50 Congress Street,Suite 420,Boston,MA,2109.0,46-3379588,MPN281410,Mon Jul 30 2018 14:56:58 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 27 2018 14:11:28 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201817,RPA201817,Not a DBE,,,Thu Feb 21 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jun 19 2018 15:07:08 GMT-0400 (Eastern Daylight Time),Fri Aug 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:52:13 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 30 2023 03:00:00 GMT-0500 (Eastern Standard Time),20 William Way,,Norfolk County,300.0,5000.0,2019.0,Bellingham,Norfolk,42.199156,-71.15444,Central MA,9/5/2023,"Good Chemistry of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/15/2021,COMPLETE,MP281583,"Commonwealth Alternative Care, Inc.",Taunton,MA,2780.0,41.873199,-71.063782,30 Mozzone Boulevard,,Taunton,MA,2780.0,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,2780.0,37-1834779,MPN281583,Thu Jun 10 2021 09:21:32 GMT-0400 (Eastern Daylight Time),Mon Feb 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 25 2019 21:24:13 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 10:40:25 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:57:11 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),30 Mozzone Blvd,,Bristol County,300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Commonwealth Alternative Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283659,CLCASH LLC,Belchertown,MA,1007.0,42.259495,-72.371467,401 Mill Valley Rd,,Belchertown,MA,1007.0,POINT (-72.62073 42.322256),POINT (-72.371466 42.2594950),401 Mill Valley Rd,,Belchertown,MA,1007.0,87-4688143,MCN283659,Fri Dec 09 2022 16:22:59 GMT-0500 (Eastern Standard Time),Thu Mar 31 2022 16:05:26 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business,Indoor,"Tier 01: up to 5,000 square feet",,Thu Dec 02 2021 13:18:13 GMT-0500 (Eastern Standard Time),Fri Dec 16 2022 09:45:05 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:36:40 GMT-0500 (Eastern Standard Time),Tue Jun 20 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 20 2024 04:00:00 GMT-0400 (Eastern Daylight Time),401 Mill Valley Rd,,Hampshire County,200.0,1250.0,1007.0,Belchertown,Hampshire,42.322256,-72.62073,Western MA,9/5/2023,CLCASH LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Microbusiness,Expedited Review - License Type,Expedited,License Type,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MB282233,Heart of Gold LLC,New Braintree,MA,1531.0,42.317712,-72.0589,1141 Worcester Road,,New Braintree,MA,1531.0,POINT (-71.840209 42.329642),POINT (-72.058899 42.317712),1225 Worcester Road,,New Braintree,MA,1531.0,86-2088059,MBN282233,Wed Aug 18 2021 11:13:11 GMT-0400 (Eastern Daylight Time),Mon Jun 14 2021 08:09:25 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business,,,,Mon Feb 08 2021 15:03:10 GMT-0500 (Eastern Standard Time),Mon Aug 23 2021 14:56:40 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:42:57 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1141 Worcester Rd,,Worcester County,,5625.0,1531.0,New Braintree,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Heart of Gold LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
