license_number,business_dba_name,id,license_type,LicenseStatus,premise_county,licensing_authority_id,licensing_authority,license_designation,premise_state,license_status_date,license_term,issue_date,expiration_date,business_legal_name,business_owner_name,business_structure,business_email,activity,parcel_number,business_image_url,business_phone,business_website,data_refreshed_date
52055082544233112314,Wellness & Caregivers Of Nevada Nlv Llc,52055082544233112314,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS & CAREGIVERS OF NEVADA NLV LLC,,,,,,,,,2023-08-10
52125541619394980552,Jg Retail Services Nv Llc,52125541619394980552,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,JG RETAIL SERVICES NV LLC,,,,,,,,,2023-08-10
52188599373858371816,Blossum Group,52188599373858371816,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BLOSSUM GROUP,,,,,,,,,2023-08-10
52244773367066952130,Green Cross Nevada Llc,52244773367066952130,Retail Production,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN CROSS NEVADA LLC,,,,,,,,,2023-08-10
52453211787476290375,Deep Roots Harvest Inc.,52453211787476290375,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
52535698987090648986,Healthcare Options For Patients Enterprises Llc,52535698987090648986,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HEALTHCARE OPTIONS FOR PATIENTS ENTERPRISES LLC,,,,,,,,,2023-08-10
52625545245998432280,Polaris Wellness Center Llc,52625545245998432280,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,POLARIS WELLNESS CENTER LLC,,,,,,,,,2023-08-10
52712498758628776807,3Ap Inc,52712498758628776807,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,3AP INC,,,,,,,,,2023-08-10
52840251420805492332,Nlvg Llc,52840251420805492332,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NLVG LLC,,,,,,,,,2023-08-10
52864127312203226338,Livfree Wellness Llc A Nevada Limited Liability Company,52864127312203226338,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
52922406301834849379,Rural Remedies Llc,52922406301834849379,Medical Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RURAL REMEDIES LLC,,,,,,,,,2023-08-10
53116055364203491071,Solace Enterprises Llc,53116055364203491071,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOLACE ENTERPRISES LLC,,,,,,,,,2023-08-10
53120732963574384733,Clear River Llc,53120732963574384733,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-08-10
53359095815516640847,Nv Cann Labs Llc,53359095815516640847,Medical Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NV CANN LABS LLC,,,,,,,,,2023-08-10
53373204442849028916,Zenway Corp,53373204442849028916,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZENWAY CORP,,,,,,,,,2023-08-10
53777776848786725022,Southern Nevada Growers Llc,53777776848786725022,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOUTHERN NEVADA GROWERS LLC,,,,,,,,,2023-08-10
53908146183081867945,Helping Hands Wellness Center Inc,53908146183081867945,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HELPING HANDS WELLNESS CENTER INC,,,,,,,,,2023-08-10
54107604407977306180,Libra Wellness Center Llc,54107604407977306180,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIBRA WELLNESS CENTER LLC,,,,,,,,,2023-08-10
54135769938859220718,Essence Tropicana Llc,54135769938859220718,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ESSENCE TROPICANA LLC,,,,,,,,,2023-08-10
54283805068313943868,Paradise Wellness Center Llc,54283805068313943868,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PARADISE WELLNESS CENTER LLC,,,,,,,,,2023-08-10
54403159919762505142,Livfree Wellness Llc A Nevada Limited Liability Company,54403159919762505142,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
54477437937479297460,Clark Natural Medicinal Solutions Llc,54477437937479297460,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
54535922714915823296,Nevada Holistic Medicine Llc,54535922714915823296,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA HOLISTIC MEDICINE LLC,,,,,,,,,2023-08-10
54588636135598286871,Nuleaf Clark Dispensary Llc,54588636135598286871,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLARK DISPENSARY LLC,,,,,,,,,2023-08-10
54732391061781763853,Essence Tropicana Llc,54732391061781763853,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ESSENCE TROPICANA LLC,,,,,,,,,2023-08-10
54805772257634609868,The Cure Company Nv Llc,54805772257634609868,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THE CURE COMPANY NV LLC,,,,,,,,,2023-08-10
54843900353627537885,Mm Development Company Inc,54843900353627537885,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
54896246263684448089,Integral Production Llc,54896246263684448089,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INTEGRAL PRODUCTION LLC,,,,,,,,,2023-08-10
54980305084297438991,Thc Nevada Llc,54980305084297438991,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THC NEVADA LLC,,,,,,,,,2023-08-10
55363208938053798722,Waveseer Of Nevada Llc,55363208938053798722,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF NEVADA LLC,,,,,,,,,2023-08-10
55426061278341633047,Floret Nevada Llc,55426061278341633047,Retail Cultivation,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-08-10
55740439531874846857,Mmof Vegas Retail 2 Inc,55740439531874846857,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MMOF VEGAS RETAIL 2 INC,,,,,,,,,2023-08-10
55910347793434478299,Serenity Wellness Center Llc,55910347793434478299,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SERENITY WELLNESS CENTER LLC,,,,,,,,,2023-08-10
55959028344138859769,Medical Cannabis Healing Llc,55959028344138859769,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL CANNABIS HEALING LLC,,,,,,,,,2023-08-10
56426800972005264608,Tryke Companies So Nv Llc,56426800972005264608,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
56587702954468594911,Strata Growth Llc,56587702954468594911,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,STRATA GROWTH LLC,,,,,,,,,2023-08-10
56693629355290417097,Livfree Wellness Llc A Nevada Limited Liability Company,56693629355290417097,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
56859471821919325427,Sf-D Inc,56859471821919325427,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SF-D INC,,,,,,,,,2023-08-10
57013223548758955335,Acres Cultivation Llc,57013223548758955335,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES CULTIVATION LLC,,,,,,,,,2023-08-10
57228409765781650784,Nevada Wellness Center West Llc,57228409765781650784,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA WELLNESS CENTER WEST LLC,,,,,,,,,2023-08-10
57423515686468109473,Moms Meds Management L.L.C.,57423515686468109473,Medical Production,Active,Mineral,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MOMS MEDS MANAGEMENT L.L.C.,,,,,,,,,2023-08-10
57597687622179016039,Polaris Wellness Center Llc,57597687622179016039,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,POLARIS WELLNESS CENTER LLC,,,,,,,,,2023-08-10
57708763289160503743,Mm Development Company Inc,57708763289160503743,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
57714553257544850515,Medical Cannabis Healing Llc,57714553257544850515,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL CANNABIS HEALING LLC,,,,,,,,,2023-08-10
57742937900772366722,Solace Enterprises Llc,57742937900772366722,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOLACE ENTERPRISES LLC,,,,,,,,,2023-08-10
57767394910751232160,Cannavative Farms Llc,57767394910751232160,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CANNAVATIVE FARMS LLC,,,,,,,,,2023-08-10
57910541642661535858,Lander Leaf Growers Llc,57910541642661535858,Medical Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LANDER LEAF GROWERS LLC,,,,,,,,,2023-08-10
57985307135305347124,Jdw Nevada Llc,57985307135305347124,Retail Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,JDW NEVADA LLC,,,,,,,,,2023-08-10
58128562827494412091,Medical Marijuana Group Inc,58128562827494412091,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL MARIJUANA GROUP INC,,,,,,,,,2023-08-10
58400965098575467169,5Seat Investments Llc,58400965098575467169,Medical Production,Non-Operational,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-08-10
58419056164940136687,Vegas Valley Growers North Llc,58419056164940136687,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-08-10
59173856084611315340,Hh Sub Ii Llc,59173856084611315340,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HH SUB II LLC,,,,,,,,,2023-08-10
59239887350322215968,Integral Production Llc,59239887350322215968,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INTEGRAL PRODUCTION LLC,,,,,,,,,2023-08-10
59240477366367737854,Zenway Corp,59240477366367737854,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZENWAY CORP,,,,,,,,,2023-08-10
59287610826909824091,Henderson Organic Remedies Llc,59287610826909824091,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HENDERSON ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
59425342936489617985,Luff Enterprises Nv Inc,59425342936489617985,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LUFF ENTERPRISES NV INC,,,,,,,,,2023-08-10
59947598683440960996,High Sierra Holistics Llc,59947598683440960996,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HIGH SIERRA HOLISTICS LLC,,,,,,,,,2023-08-10
59957937698775278559,Silver State Wellness Llc,59957937698775278559,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE WELLNESS LLC,,,,,,,,,2023-08-10
59998657224967428496,Livfree Wellness Llc A Nevada Limited Liability Company,59998657224967428496,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
60209124011694020439,Sensible Edibles Llc,60209124011694020439,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SENSIBLE EDIBLES LLC,,,,,,,,,2023-08-10
60215712221216816750,Livfree Wellness Llc A Nevada Limited Liability Company,60215712221216816750,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
60221456183974265627,Helping Hands Wellness Center Inc,60221456183974265627,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HELPING HANDS WELLNESS CENTER INC,,,,,,,,,2023-08-10
60232754740405315836,Hh Sub I Llc,60232754740405315836,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HH SUB I LLC,,,,,,,,,2023-08-10
60375575493304646593,Gravitas Henderson Llc,60375575493304646593,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GRAVITAS HENDERSON LLC,,,,,,,,,2023-08-10
60481353847758083620,Tryke Companies So Nv Llc,60481353847758083620,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
60617213048329483143,Fidelis Holdings Llc,60617213048329483143,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FIDELIS HOLDINGS LLC,,,,,,,,,2023-08-10
60717392403652618642,Exhale Brands Nevada Llc,60717392403652618642,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EXHALE BRANDS NEVADA LLC,,,,,,,,,2023-08-10
60728949404587008106,Thc Nevada Llc,60728949404587008106,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THC NEVADA LLC,,,,,,,,,2023-08-10
60784621649758886862,Deep Roots Harvest Inc,60784621649758886862,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC,,,,,,,,,2023-08-10
61179392211013199930,Ssac D1 Llc,61179392211013199930,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SSAC D1 LLC,,,,,,,,,2023-08-10
61258314030822732126,Greenleaf Enterprises Inc,61258314030822732126,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENLEAF ENTERPRISES INC,,,,,,,,,2023-08-10
61301779234796117347,Clark Natural Medicinal Solutions Llc,61301779234796117347,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
61611537222691531848,Serenity Wellness Products Llc,61611537222691531848,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SERENITY WELLNESS PRODUCTS LLC,,,,,,,,,2023-08-10
61866401407522624698,Las Vegas Wellness And Compassion Llc,61866401407522624698,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-08-10
61887736101164525768,Db Labs Llc,61887736101164525768,Medical Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DB LABS LLC,,,,,,,,,2023-08-10
62002429809099661968,Green Therapeutics Llc,62002429809099661968,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN THERAPEUTICS LLC,,,,,,,,,2023-08-10
62288713970409249760,Clear River Llc,62288713970409249760,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-08-10
62340865056138997248,Integral Cultivation Llc,62340865056138997248,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INTEGRAL CULTIVATION LLC,,,,,,,,,2023-08-10
62474301567586344896,Mm Development Company Inc,62474301567586344896,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
63045699645107821468,Clover Creek Organics Llc,63045699645107821468,Medical Production,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLOVER CREEK ORGANICS LLC,,,,,,,,,2023-08-10
63179017136792237088,Qualcan Llc,63179017136792237088,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,QUALCAN LLC,,,,,,,,,2023-08-10
63273803311107454693,Green Therapeutics Llc,63273803311107454693,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN THERAPEUTICS LLC,,,,,,,,,2023-08-10
63347173789507013445,Mm Development Company Inc,63347173789507013445,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
63823018604028060344,Franklin Bioscience Nv Llc,63823018604028060344,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FRANKLIN BIOSCIENCE NV LLC,,,,,,,,,2023-08-10
63823593017866205802,Ararat Wine And Liquor Wholesale Inc,63823593017866205802,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ARARAT WINE AND LIQUOR WHOLESALE INC,,,,,,,,,2023-08-10
63918266150160688897,Las Vegas Wellness And Compassion Llc,63918266150160688897,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-08-10
64345737726226352455,Livfree Wellness Llc,64345737726226352455,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC,,,,,,,,,2023-08-10
64364789010887954474,The Hempire Company Llc,64364789010887954474,Retail Production,Active,Esmeralda,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THE HEMPIRE COMPANY LLC,,,,,,,,,2023-08-10
64396246475438768402,Ncmm Llc,64396246475438768402,Retail Production,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NCMM LLC,,,,,,,,,2023-08-10
64426900482560153641,Exhale Brands Nevada Llc,64426900482560153641,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EXHALE BRANDS NEVADA LLC,,,,,,,,,2023-08-10
64458963066306661796,Gfive Cultivation Llc,64458963066306661796,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GFIVE CULTIVATION LLC,,,,,,,,,2023-08-10
64610453975496632368,Tryke Companies So Nv Llc,64610453975496632368,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
64995797755670122923,Clark Natural Medicinal Solutions Llc,64995797755670122923,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
65621689196409860614,Dep Ops Nv Llc,65621689196409860614,Medical Production,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEP Ops NV LLC,,,,,,,,,2023-08-10
65689461925309882262,Fswfl Llc,65689461925309882262,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FSWFL LLC,,,,,,,,,2023-08-10
65714958753528319907,Floret Nevada Llc,65714958753528319907,Medical Production,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-08-10
65990416749820182121,Nnv Operations I Inc,65990416749820182121,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NNV OPERATIONS I INC,,,,,,,,,2023-08-10
66298101522105826229,Cn Licenseco I Inc,66298101522105826229,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CN LICENSECO I INC,,,,,,,,,2023-08-10
66465897513591575902,Agua Street Llc,66465897513591575902,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,AGUA STREET LLC,,,,,,,,,2023-08-10
66506752367319977952,Gravitas Nevada Ltd,66506752367319977952,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GRAVITAS NEVADA LTD,,,,,,,,,2023-08-10
66529987864286045247,Vegas Valley Growers North Llc,66529987864286045247,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-08-10
66572351495746559132,Pure Growers Llc,66572351495746559132,Medical Production,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE GROWERS LLC,,,,,,,,,2023-08-10
66617546095474151491,Silver State Wellness Llc,66617546095474151491,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE WELLNESS LLC,,,,,,,,,2023-08-10
66698167774848547520,Fidelis Holdings Llc,66698167774848547520,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FIDELIS HOLDINGS LLC,,,,,,,,,2023-08-10
66727918448382181540,Green Therapeutics Llc,66727918448382181540,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN THERAPEUTICS LLC,,,,,,,,,2023-08-10
66873317086528740570,Gwga Llc,66873317086528740570,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GWGA LLC,,,,,,,,,2023-08-10
66885511206806094923,Helios Nv Llc,66885511206806094923,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HELIOS NV LLC,,,,,,,,,2023-08-10
66956185074616370216,Nevada Organic Remedies Llc,66956185074616370216,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
67002356856519287053,Las Vegas Natural Caregivers L.L.C.,67002356856519287053,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS NATURAL CAREGIVERS L.L.C.,,,,,,,,,2023-08-10
67122044441374722164,Mesa Oils Llc,67122044441374722164,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MESA OILS LLC,,,,,,,,,2023-08-10
67137974857763470339,Silver Sage Wellness Llc,67137974857763470339,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER SAGE WELLNESS LLC,,,,,,,,,2023-08-10
67152141156911857339,Nuleaf Reno Production Llc,67152141156911857339,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF RENO PRODUCTION LLC,,,,,,,,,2023-08-10
67391843247886555156,Nevada Pure Llc,67391843247886555156,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA PURE LLC,,,,,,,,,2023-08-10
67501179020484699802,Mmof Fremont Retail Inc,67501179020484699802,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MMOF FREMONT RETAIL INC,,,,,,,,,2023-08-10
67664169559680064201,Natural Medicine Llc,67664169559680064201,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURAL MEDICINE LLC,,,,,,,,,2023-08-10
67746218287718348456,Vegas Valley Growers Llc,67746218287718348456,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS LLC,,,,,,,,,2023-08-10
67921128221276401437,The Hempire Company Llc,67921128221276401437,Retail Cultivation,Active,Esmeralda,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THE HEMPIRE COMPANY LLC,,,,,,,,,2023-08-10
68051053914819427603,Mm Development Company Inc,68051053914819427603,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
68096361433916615303,Livfree Wellness Llc A Nevada Limited Liability Company,68096361433916615303,Retail Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
68465280204941344633,Clark Natural Medicinal Solutions Llc,68465280204941344633,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
68654169444367146618,374 Labs Llc,68654169444367146618,Retail Laboratory,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,374 LABS LLC,,,,,,,,,2023-08-10
