premise_city,license_designation,business_legal_name,business_phone,id,license_number,licensing_authority_id,licensing_authority,premise_state,license_status,license_status_date,license_type,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_email,business_image_url,business_dba_name,premise_street_address,premise_county,premise_zip_code,premise_latitude,premise_longitude,business_website,data_refreshed_date
Kalispell,Adult Use,Montana Canna,(406) 261-3798,275,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Canna,,,b,48.1790591,-114.4188208,https://www.montanacannaco.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Nectar 406,(406) 261-4473,276,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Nectar 406,1533 Montana Hwy 35,Flathead County,59901,48.2179756,-114.2697219,http://nectar406.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Puffin Canna,(509) 710-6192,277,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Puffin Canna,2662 U.S. Hwy 2 E,Flathead County,59901,48.244898,-114.2767301,http://puffincanna.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Simply Sublime,(406) 314-4353,278,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Simply Sublime,2684 U.S. Hwy 2 E,Flathead County,59901,48.2466547,-114.276658,,2023-08-13T17:29:48.963785
Kalispell,Medical Only,Sticky Budz,(540) 798-2975,279,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sticky Budz,2327 U.S. Hwy 2 E,Flathead County,59901,48.2308591,-114.2756925,,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Sugar Leaves,(406) 471-3129,280,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sugar Leaves,2682 U.S. Hwy 2 E,Flathead County,59901,48.2464611,-114.276608,http://www.sugarleavesmontana.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Tamarack Cannabis,(406) 755-7227,281,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tamarack Cannabis,151 Business Center Loop suite c,Flathead County,59901,48.3073274,-114.3366996,http://www.tamarackcannabis.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,The Green Haus,(406) 261-8386,282,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Green Haus,2306 U.S. Hwy 2 E,Flathead County,59901,48.2294397,-114.2764538,http://www.thegreenhaus.com/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,The Hi-Line Company,(406) 239-7292,283,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Hi-Line Company,1023 E Idaho St,Flathead County,59901,48.2076925,-114.2950429,http://hi-line.co/,2023-08-13T17:29:48.963785
Kalispell,Adult Use,Top Shelf Botanicals,(406) 249-8915,284,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,2105 U.S. Hwy 2 E,Flathead County,59901,48.219224,-114.2765284,https://montana.topshelfbotanicals.com/kalispell/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Kalispell,2023-08-13T17:29:48.963785
Lakeside,Adult Use,Altitude Lakeside,(406) 709-2090,285,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Altitude Lakeside,7270 U.S. 93 S,Flathead County,59922,48.0177728,-114.2252258,http://www.altitude.green/,2023-08-13T17:29:48.963785
Lakeside,Adult Use,Green Bee Lakeside,(406) 850-0461,286,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Bee Lakeside,7172 U.S. 93 S,Flathead County,59922,48.02154989999999,-114.2260497,http://www.greenbeedispensary.com/,2023-08-13T17:29:48.963785
Laurel,Adult Use,Bigsky Dispensary,(406) 270-1078,287,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bigsky Dispensary,,,,,,,2023-08-13T17:29:48.963785
Laurel,Adult Use,Golden Valley Honey,(406) 670-1771,288,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Golden Valley Honey,Shannon Rd,Yellowstone County,59044,45.6808681,-108.7138646,http://goldenvalleyhoneymt.com/,2023-08-13T17:29:48.963785
Laurel,Adult Use,Montana Advanced Caregivers,(406) 656-0026,289,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Advanced Caregivers,11010 S Frontage Rd,Yellowstone County,59044,45.68600840000001,-108.6965255,https://www.maccannabis.com/,2023-08-13T17:29:48.963785
Lewistown,Medical Only,Bloom,(406) 459-2618,290,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,45 US-191,Fergus County,59457,47.0701239,-109.4292298,http://bloommt.com/,2023-08-13T17:29:48.963785
Lewistown,Medical Only,Natural Wellness LLC,(406) 539-5354,291,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Natural Wellness LLC,1501 W Main St,Fergus County,59457,47.0573151,-109.4378714,http://www.naturalwellnessmontana.com/,2023-08-13T17:29:48.963785
Libby,Adult Use,Alternative Releaf LLC,(406) 293-6555,292,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Alternative Releaf LLC,31906 U.S. Rte 2,Lincoln County,59923,48.39478159999999,-115.5681804,http://www.releafmt.com/,2023-08-13T17:29:48.963785
Libby,Adult Use,Bloom,(406) 459-2618,293,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,30583 U.S. Rte 2,Lincoln County,59923,48.4068048,-115.5903062,https://bloommt.com/menu/libby?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=libby,2023-08-13T17:29:48.963785
Libby,Adult Use,Fruit Factory,(435) 668-4387,294,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fruit Factory,33516 U.S. Hwy 2 W,Lincoln County,59923,48.37969379999999,-115.5485766,http://www.thefruitfactorymt.com/,2023-08-13T17:29:48.963785
Libby,Adult Use,Granite Peak Products,(406) 291-7629,295,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Granite Peak Products,184 Bowkers St,Lincoln County,59923,48.3356629,-115.5178403,https://dutchie.com/dispensary/granite-peak-products-libby-mt,2023-08-13T17:29:48.963785
Lincoln,Adult Use,Fat Hippie,(406) 459-2618,296,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fat Hippie,425 MT-200,Lewis and Clark County,59639,46.9549298,-112.68201,https://www.fathippie.net/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Apogee Gardens LLC,(406) 333-2477,297,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Apogee Gardens LLC,5060 US-89 S,Park County,59047,45.6089859,-110.5759048,http://apogeegardens.com/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Bloom,(406) 459-2618,298,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,407 N 12th St,Park County,59047,45.657976,-110.5765954,https://bloommt.com/location/marijuana-dispensary-livingston?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=livingston,2023-08-13T17:29:48.963785
Livingston,Adult Use,Ganja Goddess,(406) 451-4291,299,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ganja Goddess,33 Loves Ln #3,Park County,59047,45.6431999,-110.5811233,https://ganjagoddessmt.com/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Lionheart Cannabis Livingston,(406) 586-2837,300,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lionheart Cannabis Livingston,320 N Main St #6,Park County,59047,45.6640696,-110.5624832,https://lionheartcannabis.com/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Paradise Organics,(406) 220-0661,302,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Paradise Organics,5237 US-89,Park County,59047,45.6341387,-110.5773295,https://paradiseorganics.org/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Sweet Grass,(406) 459-2618,303,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweet Grass,430 N 12th St,Park County,59047,45.6584443,-110.5764727,http://sweetgrassmt.com/,2023-08-13T17:29:48.963785
Livingston,Adult Use,Top Shelf Botanicals,(270) 996-7502,304,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,1404 E Park St,Park County,59047,45.6702144,-110.5457791,https://montana.topshelfbotanicals.com/livingston/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Livingston,2023-08-13T17:29:48.963785
Lockwood,Adult Use,North Coast Cure,(406) 647-6943,305,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,North Coast Cure,406 Johnson Ln,Yellowstone County,59101,45.8058446,-108.4152549,https://www.instagram.com/northcoastcure/,2023-08-13T17:29:48.963785
Lolo,Adult Use,Bliss,(406) 396-6271,306,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bliss,11865 US-93,Missoula County,59847,46.75800410000001,-114.0824273,https://shop406bliss.com/,2023-08-13T17:29:48.963785
Lolo,Medical Only,Bloom,(406) 459-2618,307,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,9809 Valley Grove Dr Unit 1,Missoula County,59847,46.7770592,-114.0893168,https://bloommt.com/location/marijuana-dispensary-lolo?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=lolo,2023-08-13T17:29:48.963785
Mc Allister,Adult Use,Agfertilizers Division LLC.,(406) 581-2740,308,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Agfertilizers Division LLC.,,Madison County,59729,45.44436699999999,-111.7314823,,2023-08-13T17:29:48.963785
Miles City,Medical Only,Seed Of Life Labs,(406) 855-8204,309,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Seed Of Life Labs,3204 Comstock St,Custer County,59301,46.40016740000001,-105.8195319,http://www.seedoflifelabs.com/,2023-08-13T17:29:48.963785
Miles City,Medical Only,Sweet Grass,(406) 459-2618,310,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweet Grass,2300 Plaza Blvd,Custer County,59301,46.414044,-105.831542,https://www.sweetgrassmt.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,710 Montana,(406) 209-2470,311,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,710 Montana,1256 W Broadway St,Missoula County,59802,46.8777502,-114.0121625,http://710montana.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,A Lucker LLC,(406) 830-0460,312,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A Lucker LLC,2305 Duncan Dr,,598023455,46.88541179999999,-113.9766641,https://pearlranch.net/counseling-services,2023-08-13T17:29:48.963785
Missoula,Adult Use,Big Sky Buds Missoula,(406) 763-1420,313,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Sky Buds Missoula,109 W Main St suite b,Missoula County,59802,46.8711266,-113.9950732,http://bigskybuds.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Big Sky Herbals & Edibles LLC,(406) 529-1919,314,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Sky Herbals & Edibles LLC,1637 Idaho St,Missoula County,59801,46.87366449999999,-114.0219628,https://bigskyherbals.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Buzz Genetics,(406) 949-0931,315,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Buzz Genetics,2347 South Ave W,Missoula County,59801,46.8485781,-114.0365826,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Ccc Farms LLC,(406) 218-1073,316,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ccc Farms LLC,1500 Burns St suite c,Missoula County,59802,46.8856651,-114.0148967,http://wmgcoop.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Collective Elevation,(406) 396-3997,317,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Collective Elevation,211 W Broadway St,Missoula County,59802,46.8725651,-113.9961496,http://www.collectiveelevation.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Dancing Goat Gardens,(406) 420-6979,318,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dancing Goat Gardens,8056 U.S. Highway 10 W,Missoula County,59808,46.9490796,-114.1308002,https://www.dancinggoatgardens.com/stores/missoula,2023-08-13T17:29:48.963785
Missoula,Adult Use,Davis Family Farms Inc,(406) 370-7945,319,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Davis Family Farms Inc,,,,,,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Doubledogs,(406) 224-0238,320,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Doubledogs,122 W Alder St,Missoula County,59802,46.87549209999999,-113.9928589,https://www.doublefrontcafe.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Elevated,(406) 855-0291,321,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated,2301 S Higgins Ave,Missoula County,59801,46.8494479,-113.9977408,http://elevatedmt.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Euphoria Wellness,(406) 317-1419,322,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Euphoria Wellness,616 S Higgins Ave,Missoula County,59801,46.8654841,-113.9972937,http://euphoriawellnessmt.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Farm406,(406) 544-4404,323,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Farm406,1851 Stephens Ave,Missoula County,59801,46.85367449999999,-114.0134631,http://www.farm406.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Firefly,(406) 880-4066,324,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Firefly,314 N 1st St W,Missoula County,59802,46.87775069999999,-113.9941789,http://www.mtfirefly.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Flower,(406) 207-1898,325,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Flower,811 S Higgins Ave,Missoula County,59801,46.8637295,-113.9978105,https://www.bitterrootflowershop.net/?utm_source=gmb&utm_medium=gmb-website-link&utm_campaign=tf-gmb,2023-08-13T17:29:48.963785
Missoula,Adult Use,Forbidden Gardens,(406) 396-6271,326,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Forbidden Gardens,210 N Grove St,Missoula County,59804,46.87144379999999,-114.0407284,https://www.gardencityharvest.org/orchard-gardens,2023-08-13T17:29:48.963785
Missoula,Adult Use,Frosteez,(406) 850-5570,327,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Frosteez,1275 W Broadway St,Missoula County,59802,46.8775712,-114.0131708,http://www.frosteez.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Garden Mother LLC.,(406) 529-3834,328,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Garden Mother LLC.,904 Kensington Ave A,Missoula County,59801,46.8535541,-114.0116045,https://www.gardenmother.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Great Northern Pharmacy,(406) 207-7912,329,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Great Northern Pharmacy,123 W Broadway St,Missoula County,59802,46.87231500000001,-113.9951662,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Greener Pastures,(831) 239-9028,330,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Greener Pastures,900 Strand Ave,Missoula County,59801,46.8544269,-114.0115524,https://www.greenerpastures.com/missoula/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Greenhouse Farmacy,(406) 203-2263,331,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Greenhouse Farmacy,1541 S 3rd St W,Missoula County,59801,46.8668691,-114.0202211,http://greenhousefarmacy.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Groove LLC.,(406) 544-7440,332,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Groove LLC.,132 W Front St Suite 2,Missoula County,59802,46.8706089,-113.996096,https://groovesolventless.com/?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=missoula,2023-08-13T17:29:48.963785
Missoula,Adult Use,H&H Industries,(406) 926-3420,333,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,H&H Industries,1801 South Ave W,Missoula County,59801,46.848579,-114.024092,https://hhmeatsmissoula.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Hometree Co,(630) 460-2900,334,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hometree Co,1245 W Broadway St,Missoula County,59802,46.8772515,-114.0125078,https://www.facebook.com/HometreeMT,2023-08-13T17:29:48.963785
Missoula,Adult Use,Hydrocarellc,(509) 710-6192,335,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hydrocarellc,2825 Stockyard Rd STE A-20,Missoula County,59808,46.90055700000001,-114.0355476,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Lionheart Cannabis Missoula Dispensary,(844) 586-2837,336,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lionheart Cannabis Missoula Dispensary,2007 Brooks St,Missoula County,59801,46.8521288,-114.0144194,https://lionheartcannabis.com/,2023-08-13T17:29:48.963785
Missoula,Medical Only,Mary Jane's 406 Big Sky Boutique,(406) 304-8055,337,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mary Jane's 406 Big Sky Boutique,,,,,,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Mcmad Enterprises,(406) 205-3700,338,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mcmad Enterprises,,,,,,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Mile High Cannabis LLC,(509) 389-2945,339,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mile High Cannabis LLC,725 Ronan St Suite E,Missoula County,59801,46.86304320000001,-114.0153141,http://milehighmissoula.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Moncanna LLC,(406) 493-0395,340,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Moncanna LLC,3314 S Reserve St C,Missoula County,59801,46.8399461,-114.0392065,http://www.moncannamade.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Montana Medicinals LLC,(406) 686-1199,341,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Medicinals LLC,420 N Higgins Ave STE D,Missoula County,59802,46.87321739999999,-113.9926042,http://mtmedicinals.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Montana Preferred Provider,(406) 540-4147,342,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Preferred Provider,425 N 5th St W Ste D,Missoula County,59802,46.8802561,-113.9941245,http://www.bitterrootcannabis.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Mtk Inc.,(406) 465-2281,343,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mtk Inc.,1935 Cooper St,Missoula County,59808,46.87909680000001,-114.0195299,https://montanakush.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Olympus Incendias,(406) 531-1812,344,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Olympus Incendias,2591 Industry St,Missoula County,59808,46.88895160000001,-114.0247502,http://www.missoulameds.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Prescribed Burn,(406) 493-0599,345,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Prescribed Burn,1919 S 3rd St W,Missoula County,59801,46.86673689999999,-114.0269346,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Red Dawg LLC,(406) 240-3395,346,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Red Dawg LLC,2228 South Ave W,Missoula County,59801,46.8490066,-114.0328861,https://www.reddawgcan.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Remedy Medicinals LLC,(406) 490-9298,347,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Remedy Medicinals LLC,2825 Stockyard Rd Suite A-9,Missoula County,59808,46.8999383,-114.0356049,http://www.remedymontana.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Shane Lowman,(406) 498-8723,348,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Shane Lowman,2825 Santa Fe Ct,Missoula County,59808,46.885373,-114.0322365,http://www.missoulaeduplace.org/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Spark1,(970) 232-5124,349,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Spark1,400 E Broadway St,Missoula County,59802,46.87089940000001,-113.9894789,http://spark1mt.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Starrbuds,(406) 240-8979,350,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Starrbuds,1323 W Broadway St,Missoula County,59802,46.8777025,-114.0143402,http://starrbuds.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Steves Montana Sweetgrass Company,(406) 370-7130,351,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Steves Montana Sweetgrass Company,1510 Bulwer St,Missoula County,59802,46.88515,-114.012381,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Stokes,(406) 303-0725,352,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Stokes,2455 Dixon Ave suite a,Missoula County,59801,46.8403367,-114.0389435,http://montanastokes.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Tastebuds LLC,(406) 546-7211,353,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tastebuds LLC,1323 W Broadway St,Missoula County,59802,46.8777025,-114.0143402,http://starrbuds.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,The Higher Standard Corp Missoula,(406) 459-2571,354,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Higher Standard Corp Missoula,101 W Front St,Missoula County,59802,46.8701239,-113.9957539,https://www.thehigherstandard406.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,The Hi-Line Company Agnes,(406) 239-7292,355,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Hi-Line Company Agnes,1829 Agnes Ave,Missoula County,59801,46.8432633,-114.0250481,http://hi-line.co/,2023-08-13T17:29:48.963785
Missoula,Adult Use,The Hi-Line Company-Missoula,(406) 239-7292,356,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Hi-Line Company-Missoula,1829 Agnes Ave,Missoula County,59801,46.8432633,-114.0250481,http://hi-line.co/,2023-08-13T17:29:48.963785
Missoula,Adult Use,The Local East Missoula,(140) 620-7179,357,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Local East Missoula,,Missoula County,59802,46.8707578,-113.9445514,,2023-08-13T17:29:48.963785
Missoula,Adult Use,Top Shelf Botanicals,(406) 493-0375,358,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,2502 Brooks St,Missoula County,59801,46.847213,-114.0198625,https://montana.topshelfbotanicals.com/missoula/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Missoula,2023-08-13T17:29:48.963785
Missoula,Adult Use,Urban Farmer,(406) 830-7373,359,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Urban Farmer,120 South Ave W,Missoula County,59801,46.8490844,-113.9984507,http://www.urbanfarmermontana.com/,2023-08-13T17:29:48.963785
Missoula,Adult Use,Zen Medicine,(406) 396-3554,360,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Zen Medicine,210 S 3rd St W,Missoula County,59801,46.8671041,-113.9995036,http://www.zenmedicinemt.com/,2023-08-13T17:29:48.963785
Nashua,Medical Only,Highline Apothecary,(213) 445-7462,361,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Highline Apothecary,63300 US-93,Lake County,59864,47.5272732,-114.09671,https://hi-line.co/?utm_source=GMBListing&utm_medium=organic,2023-08-13T17:29:48.963785
Norris,Adult Use,Papaya,(406) 581-2205,362,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Papaya,6523 US-287,Madison County,59745,45.5672767,-111.6910323,https://www.leafly.com/dispensaries?filter=pickup,2023-08-13T17:29:48.963785
Olney,Adult Use,Good Deeds Organics LLC,(406) 249-8869,363,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Good Deeds Organics LLC,100 E Second St #305,Flathead County,59937,48.41077259999999,-114.3420218,http://www.goodseedco.net/,2023-08-13T17:29:48.963785
Philipsburg,Adult Use,Tsb Montana LLC,(406) 859-3964,364,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tsb Montana LLC,728 W Broadway St,Granite County,59858,46.3340362,-113.3031332,http://www.granitesportland.com/,2023-08-13T17:29:48.963785
Plains,Adult Use,Mommaz Enterprises,(406) 249-7270,365,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mommaz Enterprises,102 Clayton St,Sanders County,59859,47.4607208,-114.8829129,https://mommazdispensary.com/,2023-08-13T17:29:48.963785
Plains,Adult Use,Tsb Montana LLC,(214) 310-6361,366,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tsb Montana LLC,301-319 MT-200,Sanders County,59859,47.4676907,-114.890129,,2023-08-13T17:29:48.963785
