Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
7,2018,Conejos,,"621,884",NL,,72018Conejos
7,2018,Clear Creek,"23,986","730,165",,,72018Clear Creek
7,2018,Cheyenne,,,NL,NL,72018Cheyenne
7,2018,Chaffee,,"699,379",NR,,72018Chaffee
7,2018,Broomfield,,,NL,NL,72018Broomfield
7,2018,Boulder,"1,466,872","8,764,549",,,72018Boulder
7,2018,Bent,,,NL,NL,72018Bent
7,2018,Baca,,,NL,NL,72018Baca
7,2018,Archuleta,,"1,015,573",NR,,72018Archuleta
7,2018,Arapahoe,"854,281","10,500,847",,,72018Arapahoe
7,2018,Alamosa,,,NR,NL,72018Alamosa
7,2018,Adams,"600,899","7,412,565",,,72018Adams
6,2018,Yuma,,,NL,NL,62018Yuma
6,2018,Weld,"331,725","2,379,519",,,62018Weld
6,2018,Washington,,,NL,NL,62018Washington
6,2018,Teller,,,NL,NL,62018Teller
6,2018,Summit,"84,313","1,668,835",,,62018Summit
6,2018,Sedgwick,,,NR,NR,62018Sedgwick
6,2018,San Miguel,,"453,787",NR,,62018San Miguel
6,2018,San Juan,,,NL,NR,62018San Juan
6,2018,Saguache,,"173,495",NL,,62018Saguache
6,2018,Routt,"126,739","899,556",,,62018Routt
6,2018,Rio Grande,,,NL,NL,62018Rio Grande
6,2018,Rio Blanco,,,NL,NL,62018Rio Blanco
6,2018,Pueblo,"692,724","4,836,544",,,62018Pueblo
6,2018,Prowers,,,NL,NL,62018Prowers
6,2018,Pitkin,"52,088","919,527",,,62018Pitkin
6,2018,Phillips,,,NL,NL,62018Phillips
6,2018,Park,,"409,810",NR,,62018Park
6,2018,Ouray,,"666,243",NR,,62018Ouray
6,2018,Otero,,,NR,NL,62018Otero
6,2018,Morgan,,"1,067,039",NR,,62018Morgan
6,2018,Montrose,,,NR,NL,62018Montrose
6,2018,Montezuma,"59,954","2,023,138",,,62018Montezuma
6,2018,Moffat,,,NR,NR,62018Moffat
6,2018,Mineral,,,NL,NL,62018Mineral
6,2018,Mesa,,"1,654,095",NR,,62018Mesa
6,2018,Logan,,,NL,NL,62018Logan
6,2018,Lincoln,,,NL,NL,62018Lincoln
6,2018,Las Animas,"39,736","4,436,437",,,62018Las Animas
6,2018,Larimer,"965,461","6,087,233",,,62018Larimer
6,2018,Lake,,,NL,NR,62018Lake
6,2018,La Plata,"256,422","2,045,737",,,62018La Plata
6,2018,Kit Carson,,,NL,NL,62018Kit Carson
6,2018,Kiowa,,,NL,NL,62018Kiowa
6,2018,Jefferson,"1,194,256","4,376,615",,,62018Jefferson
6,2018,Jackson,,,NL,NL,62018Jackson
6,2018,Huerfano,,,NL,NR,62018Huerfano
6,2018,Hinsdale,,,NL,NL,62018Hinsdale
6,2018,Gunnison,,"697,112",NL,,62018Gunnison
6,2018,Grand,,"471,237",NR,,62018Grand
6,2018,Gilpin,,"240,622",NR,,62018Gilpin
6,2018,Garfield,"253,141","1,711,546",,,62018Garfield
6,2018,Fremont,"153,170",,,NL,62018Fremont
6,2018,Elbert,,,NL,NL,62018Elbert
6,2018,El Paso,"8,272,114",,,NR,62018El Paso
6,2018,Eagle,"99,986","1,273,668",,,62018Eagle
6,2018,Douglas,,,NL,NL,62018Douglas
6,2018,Dolores,,,NL,NL,62018Dolores
6,2018,Denver,"11,375,581","32,336,676",,,62018Denver
6,2018,Delta,,,NL,NL,62018Delta
6,2018,Custer,,,NL,NL,62018Custer
6,2018,Crowley,,,NL,NL,62018Crowley
6,2018,Costilla,,"408,573",NL,,62018Costilla
6,2018,Conejos,,"558,542",NL,,62018Conejos
6,2018,Clear Creek,"22,895","633,162",,,62018Clear Creek
6,2018,Cheyenne,,,NL,NL,62018Cheyenne
6,2018,Chaffee,,"578,419",NR,,62018Chaffee
6,2018,Broomfield,,,NL,NL,62018Broomfield
6,2018,Boulder,"1,430,060","7,752,657",,,62018Boulder
6,2018,Bent,,,NL,NL,62018Bent
6,2018,Baca,,,NL,NL,62018Baca
6,2018,Archuleta,,"834,469",NR,,62018Archuleta
6,2018,Arapahoe,"769,443","10,003,372",,,62018Arapahoe
6,2018,Alamosa,,,NR,NL,62018Alamosa
6,2018,Adams,"355,054","7,071,943",,,62018Adams
5,2018,Yuma,,,NL,NL,52018Yuma
5,2018,Weld,"331,438","2,396,424",,,52018Weld
5,2018,Washington,,,NL,NL,52018Washington
5,2018,Teller,,,NL,NL,52018Teller
5,2018,Summit,"103,122","1,225,108",,,52018Summit
5,2018,Sedgwick,,,NR,NR,52018Sedgwick
5,2018,San Miguel,,"235,398",NR,,52018San Miguel
5,2018,San Juan,,,NL,NR,52018San Juan
5,2018,Saguache,,"151,704",NL,,52018Saguache
5,2018,Routt,"152,758","717,802",,,52018Routt
5,2018,Rio Grande,,,NL,NL,52018Rio Grande
5,2018,Rio Blanco,,,NL,NL,52018Rio Blanco
5,2018,Pueblo,"436,538","4,619,173",,,52018Pueblo
5,2018,Prowers,,,NL,NL,52018Prowers
5,2018,Pitkin,"46,482","561,866",,,52018Pitkin
5,2018,Phillips,,,NL,NL,52018Phillips
5,2018,Park,,"357,535",NR,,52018Park
5,2018,Ouray,,"592,357",NR,,52018Ouray
5,2018,Otero,,,NR,NL,52018Otero
5,2018,Morgan,,"1,000,228",NR,,52018Morgan
5,2018,Montrose,,,NR,NL,52018Montrose
5,2018,Montezuma,"47,400","1,967,881",,,52018Montezuma
5,2018,Moffat,,,NR,NR,52018Moffat
5,2018,Mineral,,,NL,NL,52018Mineral
5,2018,Mesa,,"1,605,904",NR,,52018Mesa
5,2018,Logan,,,NL,NL,52018Logan
5,2018,Lincoln,,,NL,NL,52018Lincoln
5,2018,Las Animas,"44,907","4,082,306",,,52018Las Animas
5,2018,Larimer,"984,003","5,891,148",,,52018Larimer
5,2018,Lake,,,NL,NR,52018Lake
5,2018,La Plata,"257,014","2,086,680",,,52018La Plata
5,2018,Kit Carson,,,NL,NL,52018Kit Carson
5,2018,Kiowa,,,NL,NL,52018Kiowa
5,2018,Jefferson,"1,262,338","4,153,426",,,52018Jefferson
5,2018,Jackson,,,NL,NL,52018Jackson
5,2018,Huerfano,,,NL,NR,52018Huerfano
5,2018,Hinsdale,,,NL,NL,52018Hinsdale
5,2018,Gunnison,,"487,921",NL,,52018Gunnison
5,2018,Grand,,"309,809",NR,,52018Grand
5,2018,Gilpin,,"219,588",NR,,52018Gilpin
5,2018,Garfield,"252,772","1,577,479",,,52018Garfield
5,2018,Fremont,"147,909",,,NL,52018Fremont
5,2018,Elbert,,,NL,NL,52018Elbert
5,2018,El Paso,"7,332,608",,,NR,52018El Paso
5,2018,Eagle,"96,713","968,533",,,52018Eagle
5,2018,Douglas,,,NL,NL,52018Douglas
5,2018,Dolores,,,NL,NL,52018Dolores
5,2018,Denver,"11,380,605","31,592,911",,,52018Denver
5,2018,Delta,,,NL,NL,52018Delta
5,2018,Custer,,,NL,NL,52018Custer
5,2018,Crowley,,,NL,NL,52018Crowley
5,2018,Costilla,,"322,017",NL,,52018Costilla
5,2018,Conejos,,"495,930",NL,,52018Conejos
5,2018,Clear Creek,"28,054","518,925",,,52018Clear Creek
5,2018,Cheyenne,,,NL,NL,52018Cheyenne
5,2018,Chaffee,,"457,767",NR,,52018Chaffee
5,2018,Broomfield,,,NL,NL,52018Broomfield
5,2018,Boulder,"1,540,156","7,305,495",,,52018Boulder
5,2018,Bent,,,NL,NL,52018Bent
5,2018,Baca,,,NL,NL,52018Baca
5,2018,Archuleta,,"633,849",NR,,52018Archuleta
5,2018,Arapahoe,"842,104","9,846,235",,,52018Arapahoe
5,2018,Alamosa,,,NR,NL,52018Alamosa
5,2018,Adams,"390,116","6,884,789",,,52018Adams
4,2018,Yuma,,,NL,NL,42018Yuma
4,2018,Weld,"375,487","2,421,030",,,42018Weld
4,2018,Washington,,,NL,NL,42018Washington
4,2018,Teller,,,NL,NL,42018Teller
4,2018,Summit,"113,189","1,543,168",,,42018Summit
4,2018,Sedgwick,,,NR,NR,42018Sedgwick
4,2018,San Miguel,,"219,836",NR,,42018San Miguel
4,2018,San Juan,,,NL,NR,42018San Juan
4,2018,Saguache,,"137,104",NL,,42018Saguache
4,2018,Routt,"157,073","790,286",,,42018Routt
4,2018,Rio Grande,,,NL,NL,42018Rio Grande
4,2018,Rio Blanco,,,NL,NL,42018Rio Blanco
4,2018,Pueblo,"478,009","4,436,171",,,42018Pueblo
4,2018,Prowers,,,NL,NL,42018Prowers
4,2018,Pitkin,"54,543","699,425",,,42018Pitkin
4,2018,Phillips,,,NL,NL,42018Phillips
4,2018,Park,,"325,805",NR,,42018Park
4,2018,Ouray,,,NR,NR,42018Ouray
4,2018,Otero,,,NR,NL,42018Otero
4,2018,Morgan,,,NR,NR,42018Morgan
4,2018,Montrose,,,NR,NL,42018Montrose
4,2018,Montezuma,"45,539","1,905,829",,,42018Montezuma
4,2018,Moffat,,,NR,NR,42018Moffat
4,2018,Mineral,,,NL,NL,42018Mineral
4,2018,Mesa,,"1,482,947",NR,,42018Mesa
4,2018,Logan,,,NL,NL,42018Logan
4,2018,Lincoln,,,NL,NL,42018Lincoln
4,2018,Las Animas,"34,180","3,934,794",,,42018Las Animas
4,2018,Larimer,"1,108,635","5,632,150",,,42018Larimer
4,2018,Lake,,"197,779",NL,,42018Lake
4,2018,La Plata,"228,755","1,863,227",,,42018La Plata
4,2018,Kit Carson,,,NL,NL,42018Kit Carson
4,2018,Kiowa,,,NL,NL,42018Kiowa
4,2018,Jefferson,"1,084,394","4,142,771",,,42018Jefferson
4,2018,Jackson,,,NL,NL,42018Jackson
4,2018,Huerfano,,,NL,NR,42018Huerfano
4,2018,Hinsdale,,,NL,NL,42018Hinsdale
4,2018,Gunnison,,"437,758",NL,,42018Gunnison
4,2018,Grand,,"343,222",NR,,42018Grand
4,2018,Gilpin,,"212,366",NR,,42018Gilpin
4,2018,Garfield,"252,013","1,503,426",,,42018Garfield
4,2018,Fremont,"141,438",,,NL,42018Fremont
4,2018,Elbert,,,NL,NL,42018Elbert
4,2018,El Paso,"7,826,668",,,NR,42018El Paso
4,2018,Eagle,"97,151","1,144,193",,,42018Eagle
4,2018,Douglas,,,NL,NL,42018Douglas
4,2018,Dolores,,,NL,NL,42018Dolores
4,2018,Denver,"11,689,420","33,791,852",,,42018Denver
4,2018,Delta,,,NL,NL,42018Delta
4,2018,Custer,,,NL,NL,42018Custer
4,2018,Crowley,,,NL,NL,42018Crowley
4,2018,Costilla,,"292,932",NL,,42018Costilla
4,2018,Conejos,,"435,677",NL,,42018Conejos
4,2018,Clear Creek,,"490,554",NR,,42018Clear Creek
4,2018,Cheyenne,,,NL,NL,42018Cheyenne
4,2018,Chaffee,,"393,528",NR,,42018Chaffee
4,2018,Broomfield,,,NL,NL,42018Broomfield
4,2018,Boulder,"1,601,589","6,957,538",,,42018Boulder
4,2018,Bent,,,NL,NL,42018Bent
4,2018,Baca,,,NL,NL,42018Baca
4,2018,Archuleta,,"502,525",NR,,42018Archuleta
4,2018,Arapahoe,"741,609","9,954,701",,,42018Arapahoe
4,2018,Alamosa,,,NR,NL,42018Alamosa
4,2018,Adams,"417,502","6,868,698",,,42018Adams
3,2018,Yuma,,,NL,NL,32018Yuma
3,2018,Weld,"370,633","2,681,871",,,32018Weld
3,2018,Washington,,,NL,NL,32018Washington
3,2018,Teller,,,NL,NL,32018Teller
3,2018,Summit,"121,159","3,061,330",,,32018Summit
3,2018,Sedgwick,,,NR,NR,32018Sedgwick
3,2018,San Miguel,,"503,751",NR,,32018San Miguel
3,2018,San Juan,,,NL,NR,32018San Juan
3,2018,Saguache,,"137,847",NL,,32018Saguache
3,2018,Routt,"168,347","1,153,952",,,32018Routt
3,2018,Rio Grande,,,NL,NL,32018Rio Grande
3,2018,Rio Blanco,,,NL,NL,32018Rio Blanco
3,2018,Pueblo,"574,112","4,770,132",,,32018Pueblo
3,2018,Prowers,,,NL,NL,32018Prowers
3,2018,Pitkin,,"1,517,035",NR,,32018Pitkin
3,2018,Phillips,,,NL,NL,32018Phillips
3,2018,Park,,"386,538",NR,,32018Park
3,2018,Ouray,,,NR,NR,32018Ouray
3,2018,Otero,,,NR,NL,32018Otero
3,2018,Morgan,,"1,062,942",NR,,32018Morgan
3,2018,Montrose,,,NR,NL,32018Montrose
3,2018,Montezuma,"57,109","2,033,604",,,32018Montezuma
3,2018,Moffat,,,NR,NR,32018Moffat
3,2018,Mineral,,,NL,NL,32018Mineral
3,2018,Mesa,,"1,535,841",NR,,32018Mesa
3,2018,Logan,,,NL,NL,32018Logan
3,2018,Lincoln,,,NL,NL,32018Lincoln
3,2018,Las Animas,"32,453","4,619,588",,,32018Las Animas
3,2018,Larimer,"1,151,055","5,839,729",,,32018Larimer
3,2018,Lake,,"240,748",NL,,32018Lake
3,2018,La Plata,"251,773","2,154,494",,,32018La Plata
3,2018,Kit Carson,,,NL,NL,32018Kit Carson
3,2018,Kiowa,,,NL,NL,32018Kiowa
3,2018,Jefferson,"1,413,017","4,318,064",,,32018Jefferson
3,2018,Jackson,,,NL,NL,32018Jackson
3,2018,Huerfano,,,NL,NR,32018Huerfano
3,2018,Hinsdale,,,NL,NL,32018Hinsdale
3,2018,Gunnison,,,NL,NR,32018Gunnison
3,2018,Grand,,,NR,NR,32018Grand
3,2018,Gilpin,,"223,369",NR,,32018Gilpin
3,2018,Garfield,"288,623","1,625,638",,,32018Garfield
3,2018,Fremont,"120,020",,,NL,32018Fremont
3,2018,Elbert,,,NL,NL,32018Elbert
3,2018,El Paso,"8,239,341",,,NR,32018El Paso
3,2018,Eagle,"107,351","1,888,834",,,32018Eagle
3,2018,Douglas,,,NL,NL,32018Douglas
3,2018,Dolores,,,NL,NL,32018Dolores
3,2018,Denver,"12,756,286","34,757,371",,,32018Denver
3,2018,Delta,,,NL,NL,32018Delta
3,2018,Custer,,,NL,NL,32018Custer
3,2018,Crowley,,,NL,NL,32018Crowley
3,2018,Costilla,,"335,071",NL,,32018Costilla
3,2018,Conejos,,"482,119",NL,,32018Conejos
3,2018,Clear Creek,"42,961","709,544",,,32018Clear Creek
3,2018,Cheyenne,,,NL,NL,32018Cheyenne
3,2018,Chaffee,,"469,806",NR,,32018Chaffee
3,2018,Broomfield,,,NL,NL,32018Broomfield
3,2018,Boulder,"1,691,157","7,245,363",,,32018Boulder
3,2018,Bent,,,NL,NL,32018Bent
3,2018,Baca,,,NL,NL,32018Baca
3,2018,Archuleta,,"785,123",NR,,32018Archuleta
3,2018,Arapahoe,"831,623","9,956,392",,,32018Arapahoe
3,2018,Alamosa,,,NR,NL,32018Alamosa
3,2018,Adams,"455,735","6,602,994",,,32018Adams
2,2018,Yuma,,,NL,NL,22018Yuma
2,2018,Weld,"327,679","2,298,788",,,22018Weld
2,2018,Washington,,,NL,NL,22018Washington
2,2018,Teller,,,NL,NL,22018Teller
2,2018,Summit,"106,905","2,548,153",,,22018Summit
2,2018,Sedgwick,,,NR,NR,22018Sedgwick
2,2018,San Miguel,,"428,164",NR,,22018San Miguel
2,2018,San Juan,,,NL,NR,22018San Juan
2,2018,Saguache,,"98,025",NL,,22018Saguache
2,2018,Routt,"158,779","1,072,374",,,22018Routt
2,2018,Rio Grande,,,NL,NL,22018Rio Grande
2,2018,Rio Blanco,,,NL,NL,22018Rio Blanco
2,2018,Pueblo,"508,986","3,697,366",,,22018Pueblo
2,2018,Prowers,,,NL,NL,22018Prowers
2,2018,Pitkin,"58,230","1,215,285",,,22018Pitkin
2,2018,Phillips,,,NL,NL,22018Phillips
2,2018,Park,,"303,972",NR,,22018Park
2,2018,Ouray,,"436,779",NR,,22018Ouray
2,2018,Otero,,,NR,NL,22018Otero
2,2018,Morgan,,"821,939",NR,,22018Morgan
2,2018,Montrose,,,NR,NL,22018Montrose
2,2018,Montezuma,"52,213","1,646,139",,,22018Montezuma
2,2018,Moffat,,,NR,NL,22018Moffat
2,2018,Mineral,,,NL,NL,22018Mineral
2,2018,Mesa,,"1,179,371",NR,,22018Mesa
2,2018,Logan,,,NL,NL,22018Logan
2,2018,Lincoln,,,NL,NL,22018Lincoln
2,2018,Las Animas,"36,072","3,477,803",,,22018Las Animas
2,2018,Larimer,"1,057,880","4,825,740",,,22018Larimer
2,2018,Lake,,"197,617",NL,,22018Lake
2,2018,La Plata,"277,446","1,752,698",,,22018La Plata
2,2018,Kit Carson,,,NL,NL,22018Kit Carson
2,2018,Kiowa,,,NL,NL,22018Kiowa
2,2018,Jefferson,"1,205,386","3,648,040",,,22018Jefferson
2,2018,Jackson,,,NL,NL,22018Jackson
2,2018,Huerfano,,,NL,NR,22018Huerfano
2,2018,Hinsdale,,,NL,NL,22018Hinsdale
2,2018,Gunnison,,"518,883",NL,,22018Gunnison
2,2018,Grand,,"455,352",NR,,22018Grand
2,2018,Gilpin,,"162,046",NR,,22018Gilpin
2,2018,Garfield,"239,710","1,361,931",,,22018Garfield
2,2018,Fremont,"134,945",,,NL,22018Fremont
2,2018,Elbert,,,NL,NL,22018Elbert
2,2018,El Paso,"7,412,365",,,NR,22018El Paso
2,2018,Eagle,"119,561","1,633,799",,,22018Eagle
2,2018,Douglas,,,NL,NL,22018Douglas
2,2018,Dolores,,,NL,NL,22018Dolores
2,2018,Denver,"11,430,319","27,629,202",,,22018Denver
2,2018,Delta,,,NL,NL,22018Delta
2,2018,Custer,,,NL,NL,22018Custer
2,2018,Crowley,,,NL,NL,22018Crowley
2,2018,Costilla,,"254,480",NL,,22018Costilla
2,2018,Conejos,,"383,902",NL,,22018Conejos
2,2018,Clear Creek,"28,097","578,860",,,22018Clear Creek
2,2018,Cheyenne,,,NL,NL,22018Cheyenne
2,2018,Chaffee,,"364,706",NR,,22018Chaffee
2,2018,Broomfield,,,NL,NL,22018Broomfield
2,2018,Boulder,"1,481,838","5,937,258",,,22018Boulder
2,2018,Bent,,,NL,NL,22018Bent
2,2018,Baca,,,NL,NL,22018Baca
2,2018,Archuleta,,"568,046",NR,,22018Archuleta
2,2018,Arapahoe,"788,639","8,659,080",,,22018Arapahoe
2,2018,Alamosa,,,NR,NL,22018Alamosa
2,2018,Adams,"686,490","5,562,602",,,22018Adams
1,2018,Yuma,,,NL,NL,12018Yuma
1,2018,Weld,"348,569","2,300,531",,,12018Weld
1,2018,Washington,,,NL,NL,12018Washington
1,2018,Teller,,,NL,NL,12018Teller
1,2018,Summit,"118,928","2,841,769",,,12018Summit
1,2018,Sedgwick,,,NR,NR,12018Sedgwick
1,2018,San Miguel,,"484,986",NR,,12018San Miguel
1,2018,San Juan,,,NL,NR,12018San Juan
1,2018,Saguache,,"99,344",NL,,12018Saguache
1,2018,Routt,"165,408","1,140,165",,,12018Routt
1,2018,Rio Grande,,,NL,NL,12018Rio Grande
1,2018,Rio Blanco,,,NL,NL,12018Rio Blanco
1,2018,Pueblo,"531,897","3,448,129",,,12018Pueblo
1,2018,Prowers,,,NL,NL,12018Prowers
1,2018,Pitkin,"65,391","1,361,900",,,12018Pitkin
1,2018,Phillips,,,NL,NL,12018Phillips
1,2018,Park,,"334,849",NR,,12018Park
1,2018,Ouray,,"409,591",NR,,12018Ouray
1,2018,Otero,,,NR,NL,12018Otero
1,2018,Morgan,,"748,636",NR,,12018Morgan
1,2018,Montrose,,,NR,NL,12018Montrose
1,2018,Montezuma,"54,617","1,514,572",,,12018Montezuma
1,2018,Moffat,,,NR,NL,12018Moffat
1,2018,Mineral,,,NL,NL,12018Mineral
1,2018,Mesa,,"1,069,286",NR,,12018Mesa
1,2018,Logan,,,NL,NL,12018Logan
1,2018,Lincoln,,,NL,NL,12018Lincoln
1,2018,Las Animas,"44,461","3,370,017",,,12018Las Animas
1,2018,Larimer,"1,122,353","4,982,764",,,12018Larimer
1,2018,Lake,,"223,602",NL,,12018Lake
1,2018,La Plata,"273,077","1,675,203",,,12018La Plata
1,2018,Kit Carson,,,NL,NL,12018Kit Carson
1,2018,Kiowa,,,NL,NL,12018Kiowa
1,2018,Jefferson,"1,278,807","3,912,816",,,12018Jefferson
1,2018,Jackson,,,NL,NL,12018Jackson
1,2018,Huerfano,,,NL,NR,12018Huerfano
1,2018,Hinsdale,,,NL,NL,12018Hinsdale
1,2018,Gunnison,,"600,542",NR,,12018Gunnison
1,2018,Grand,,"462,433",NR,,12018Grand
1,2018,Gilpin,,"167,184",NR,,12018Gilpin
1,2018,Garfield,"249,651","1,391,402",,,12018Garfield
1,2018,Fremont,"134,858",,,NL,12018Fremont
1,2018,Elbert,,,NL,NL,12018Elbert
1,2018,El Paso,"7,661,315",,,NR,12018El Paso
1,2018,Eagle,"132,762","1,599,616",,,12018Eagle
1,2018,Douglas,,,NL,NL,12018Douglas
1,2018,Dolores,,,NL,NL,12018Dolores
1,2018,Denver,"13,211,845","28,855,834",,,12018Denver
1,2018,Delta,,,NL,NL,12018Delta
1,2018,Custer,,,NL,NL,12018Custer
1,2018,Crowley,,,NL,NL,12018Crowley
1,2018,Costilla,,"246,490",NL,,12018Costilla
1,2018,Conejos,,"390,971",NL,,12018Conejos
1,2018,Clear Creek,"29,971","596,376",,,12018Clear Creek
1,2018,Cheyenne,,,NL,NL,12018Cheyenne
1,2018,Chaffee,,"340,366",NR,,12018Chaffee
1,2018,Broomfield,,,NL,NL,12018Broomfield
1,2018,Boulder,"1,647,031","6,212,027",,,12018Boulder
1,2018,Bent,,,NL,NL,12018Bent
1,2018,Baca,,,NL,NL,12018Baca
1,2018,Archuleta,,"624,455",NR,,12018Archuleta
1,2018,Arapahoe,"844,394","9,032,907",,,12018Arapahoe
1,2018,Alamosa,,,NR,NL,12018Alamosa
1,2018,Adams,"803,293","6,081,061",,,12018Adams
12,2017,Yuma,,,NL,NL,122017Yuma
12,2017,Weld,"415,204","2,571,924",,,122017Weld
12,2017,Washington,,,NL,NL,122017Washington
12,2017,Teller,,,NL,NL,122017Teller
12,2017,Summit,"126,502","2,533,302",,,122017Summit
12,2017,Sedgwick,,,NR,NR,122017Sedgwick
12,2017,San Miguel,,"395,334",NR,,122017San Miguel
12,2017,San Juan,,,NL,NR,122017San Juan
12,2017,Saguache,,"98,676",NL,,122017Saguache
12,2017,Routt,"177,246","956,589",,,122017Routt
12,2017,Rio Grande,,,NL,NL,122017Rio Grande
12,2017,Rio Blanco,,,NL,NL,122017Rio Blanco
12,2017,Pueblo,"514,218","3,707,967",,,122017Pueblo
12,2017,Prowers,,,NL,NL,122017Prowers
12,2017,Pitkin,"60,311","1,271,300",,,122017Pitkin
12,2017,Phillips,,,NL,NL,122017Phillips
12,2017,Park,,"367,718",NR,,122017Park
12,2017,Ouray,,"442,518",NR,,122017Ouray
12,2017,Otero,,,NR,NL,122017Otero
12,2017,Morgan,,"920,406",NR,,122017Morgan
12,2017,Montrose,,,NR,NL,122017Montrose
12,2017,Montezuma,"67,895","1,687,019",,,122017Montezuma
12,2017,Moffat,,,NR,NL,122017Moffat
12,2017,Mineral,,,NL,NL,122017Mineral
12,2017,Mesa,,"1,063,973",NR,,122017Mesa
12,2017,Logan,,,NL,NL,122017Logan
12,2017,Lincoln,,,NL,NL,122017Lincoln
12,2017,Las Animas,"49,588","4,019,496",,,122017Las Animas
12,2017,Larimer,"1,164,472","5,490,891",,,122017Larimer
12,2017,Lake,,"206,999",NL,,122017Lake
12,2017,La Plata,"300,663","2,010,428",,,122017La Plata
12,2017,Kit Carson,,,NL,NL,122017Kit Carson
12,2017,Kiowa,,,NL,NL,122017Kiowa
12,2017,Jefferson,"1,427,543","4,291,144",,,122017Jefferson
12,2017,Jackson,,,NL,NL,122017Jackson
12,2017,Huerfano,,,NL,NR,122017Huerfano
12,2017,Hinsdale,,,NL,NL,122017Hinsdale
12,2017,Gunnison,,"397,636",NR,,122017Gunnison
12,2017,Grand,,"435,934",NR,,122017Grand
12,2017,Gilpin,,"179,250",NR,,122017Gilpin
12,2017,Garfield,"233,612","1,681,605",,,122017Garfield
12,2017,Fremont,"146,945",,,NL,122017Fremont
12,2017,Elbert,,,NL,NL,122017Elbert
12,2017,El Paso,"8,513,185",,,NR,122017El Paso
12,2017,Eagle,"132,404","1,531,387",,,122017Eagle
12,2017,Douglas,,,NL,NL,122017Douglas
12,2017,Dolores,,,NL,NL,122017Dolores
12,2017,Denver,"14,510,755","32,265,126",,,122017Denver
12,2017,Delta,,,NL,NL,122017Delta
12,2017,Custer,,,NL,NL,122017Custer
12,2017,Crowley,,,NL,NL,122017Crowley
12,2017,Costilla,,"273,773",NL,,122017Costilla
12,2017,Conejos,,"434,200",NL,,122017Conejos
12,2017,Clear Creek,"32,356","574,268",,,122017Clear Creek
12,2017,Cheyenne,,,NL,NL,122017Cheyenne
12,2017,Chaffee,,"398,262",NR,,122017Chaffee
12,2017,Broomfield,,,NL,NL,122017Broomfield
12,2017,Boulder,"1,816,738","6,814,221",,,122017Boulder
12,2017,Bent,,,NL,NL,122017Bent
12,2017,Baca,,,NL,NL,122017Baca
12,2017,Archuleta,,"732,699",NR,,122017Archuleta
12,2017,Arapahoe,"881,650","9,761,509",,,122017Arapahoe
12,2017,Alamosa,,,NR,NL,122017Alamosa
12,2017,Adams,"782,044","6,120,302",,,122017Adams
11,2017,Yuma,,,NL,NL,112017Yuma
11,2017,Weld,"351,629","2,433,403",,,112017Weld
11,2017,Washington,,,NL,NL,112017Washington
11,2017,Teller,,,NL,NL,112017Teller
11,2017,Summit,"114,788","1,411,797",,,112017Summit
11,2017,Sedgwick,,,NR,NR,112017Sedgwick
11,2017,San Miguel,,"181,166",NR,,112017San Miguel
11,2017,San Juan,,,NL,NR,112017San Juan
11,2017,Saguache,,"95,793",NL,,112017Saguache
11,2017,Routt,,"661,206",NR,,112017Routt
11,2017,Rio Grande,,,NL,NL,112017Rio Grande
11,2017,Rio Blanco,,,NL,NL,112017Rio Blanco
11,2017,Pueblo,"501,175","3,320,340",,,112017Pueblo
11,2017,Prowers,,,NL,NL,112017Prowers
11,2017,Pitkin,"53,994","571,977",,,112017Pitkin
11,2017,Phillips,,,NL,NL,112017Phillips
11,2017,Park,,"323,525",NR,,112017Park
11,2017,Ouray,,,NR,NR,112017Ouray
11,2017,Otero,,,NR,NL,112017Otero
11,2017,Morgan,,"880,963",NR,,112017Morgan
11,2017,Montrose,,,NR,NL,112017Montrose
11,2017,Montezuma,"54,431","1,658,451",,,112017Montezuma
11,2017,Moffat,,,NR,NL,112017Moffat
11,2017,Mineral,,,NL,NL,112017Mineral
11,2017,Mesa,,"963,023",NR,,112017Mesa
11,2017,Logan,,,NL,NL,112017Logan
11,2017,Lincoln,,,NL,NL,112017Lincoln
11,2017,Las Animas,"36,449","3,956,545",,,112017Las Animas
11,2017,Larimer,"1,095,959","5,125,412",,,112017Larimer
11,2017,Lake,,"174,191",NL,,112017Lake
11,2017,La Plata,"278,348","1,753,119",,,112017La Plata
11,2017,Kit Carson,,,NL,NL,112017Kit Carson
11,2017,Kiowa,,,NL,NL,112017Kiowa
11,2017,Jefferson,"1,302,651","3,678,694",,,112017Jefferson
11,2017,Jackson,,,NL,NL,112017Jackson
11,2017,Huerfano,,,NL,NR,112017Huerfano
11,2017,Hinsdale,,,NL,NL,112017Hinsdale
11,2017,Gunnison,,"433,357",NR,,112017Gunnison
11,2017,Grand,,"272,045",NR,,112017Grand
11,2017,Gilpin,,"188,913",NR,,112017Gilpin
11,2017,Garfield,"243,896","1,581,537",,,112017Garfield
11,2017,Fremont,"133,101",,,NL,112017Fremont
11,2017,Elbert,,,NL,NL,112017Elbert
11,2017,El Paso,"7,652,843",,,NR,112017El Paso
11,2017,Eagle,"118,682","980,728",,,112017Eagle
11,2017,Douglas,,,NL,NL,112017Douglas
11,2017,Dolores,,,NL,NL,112017Dolores
11,2017,Denver,"15,704,331","31,195,308",,,112017Denver
11,2017,Delta,,,NL,NL,112017Delta
